Title,Distibutor,Max Theaters,Opening Weekend,Opening Theaters,Year,Weekend #,Multiplier,Box Office Mojo URL,RT Rating,Mojo Genre,Mojo MPAA,Mojo Budget,Director,Producer,Composer,Gross
City of Ember,Fox,2023,3129473,2022,2008,41,2.52,http://www.boxofficemojo.com/movies/?id=cityofember.htm,53,Family Adventure,PG,55,Gil Kenan,Gary Goetzman,Andrew Lockington,7873007
Trumbo (2015),BST,660,74177,5,2015,48,105.93,http://www.boxofficemojo.com/movies/?id=trumbo2015.htm,74,Drama,R,?,Jay Roach,?,?,7857741
Vampire Academy,Wein.,2676,3921742,2676,2014,6,1.99,http://www.boxofficemojo.com/movies/?id=vampireacademy.htm,12,Fantasy,PG-13,?,Mark S. Waters,Don Murphy,Rolfe Kent,7791979
Bad Words,Focus,1074,113301,6,2014,13,68.66,http://www.boxofficemojo.com/movies/?id=badwords.htm,66,Comedy,R,?,Jason Bateman,Jason Bateman,Rolfe Kent,7779614
Expelled: No Intelligence Allowed,RM,1052,2970848,1052,2008,16,2.6,http://www.boxofficemojo.com/movies/?id=expelled.htm,11,Documentary,PG,?,?,John Sullivan,?,7720487
The Collector,Free,1325,3576296,1325,2009,31,2.16,http://www.boxofficemojo.com/movies/?id=collector09.htm,30,Horror,R,?,Marcus Dunstan,?,?,7712114
Mortdecai,LGF,2648,4200586,2648,2015,4,1.83,http://www.boxofficemojo.com/movies/?id=mortdecai.htm,12,Action Comedy,R,60,David Koepp,Johnny Depp,Mark Ronson,7696134
The Imaginarium of Doctor Parnassus,SPC,607,415233,48,2010,2,18.52,http://www.boxofficemojo.com/movies/?id=imaginariumofdoctorparnassus.htm,64,Fantasy,PG-13,30,Terry Gilliam,?,Mychael Danna,7689607
Promised Land (2012),Focus,1676,173915,25,2013,1,43.69,http://www.boxofficemojo.com/movies/?id=promisedland2012.htm,51,Drama,R,?,Gus Van Sant,Jeff Skoll,?,7597898
While We're Young,A24,762,227688,4,2015,16,33.32,http://www.boxofficemojo.com/movies/?id=whilewereyoung.htm,84,Comedy,R,?,Noah Baumbach,Noah Baumbach,James Murphy,7587485
Over Her Dead Body,NL,1977,4025115,1977,2008,5,1.88,http://www.boxofficemojo.com/movies/?id=overherdeadbody.htm,15,Fantasy Comedy,PG-13,?,?,Paul Brooks,?,7563670
Nothing Like the Holidays,Over.,1671,3531664,1671,2008,50,2.12,http://www.boxofficemojo.com/movies/?id=nothingliketheholidays.htm,52,Comedy,PG-13,?,?,George Tillman,?,7503736
Martian Child,NL,2020,3376669,2020,2007,44,2.22,http://www.boxofficemojo.com/movies/?id=martianchild.htm,33,Drama,PG,?,Menno Meyjes,Mike Drake,Aaron Zigman,7500310
I Know Who Killed Me,Sony,1320,3506291,1320,2007,30,2.14,http://www.boxofficemojo.com/movies/?id=iknowwhokilledme.htm,7,Thriller,R,?,?,?,?,7498716
Taking Woodstock,Focus,1395,3457760,1393,2009,35,2.16,http://www.boxofficemojo.com/movies/?id=takingwoodstock.htm,47,Comedy,R,30,Ang Lee,?,Danny Elfman,7460204
Paranoia,Rela.,2459,3528376,2459,2013,33,2.09,http://www.boxofficemojo.com/movies/?id=paranoia.htm,6,Thriller,PG-13,35,Robert Luketic,Ryan Kavanaugh,Junkie XL,7385015
The Condemned,LGF,2310,3807595,2310,2007,17,1.94,http://www.boxofficemojo.com/movies/?id=condemned.htm,15,Action,R,?,?,?,Graeme Revell,7371706
Friends with Kids,RAtt.,640,2019083,369,2012,11,3.59,http://www.boxofficemojo.com/movies/?id=friendswithkids.htm,66,Comedy,R,?,Jennifer Westfeldt,Riza Aziz,Marcelo Zarvos,7251073
The Big Year,Fox,2150,3251884,2150,2011,41,2.22,http://www.boxofficemojo.com/movies/?id=bigyear.htm,40,Comedy,PG,41,David Frankel,Curtis Hanson,Theodore Shapiro,7204138
The Green Inferno,BH Tilt,1543,3520626,1540,2015,39,2.04,http://www.boxofficemojo.com/movies/?id=greeninferno.htm,33,Horror,R,5,Eli Roth,?,?,7192291
The Hoax,Mira.,1069,1449320,235,2007,16,4.94,http://www.boxofficemojo.com/movies/?id=hoax.htm,85,Drama,R,25,Lasse Hallstrom,Mark Gordon,Carter Burwell,7164995
The Orphanage,PicH,707,233323,19,2008,2,30.69,http://www.boxofficemojo.com/movies/?id=orphanage.htm,87,Foreign,R,?,J.A. Bayona,Guillermo del Toro,?,7161284
Seeking a Friend for the End of the World,Focus,1625,3822803,1625,2012,25,1.85,http://www.boxofficemojo.com/movies/?id=seekingafriend.htm,55,Comedy,R,10,Lorene Scafaria,Steve Golin,Jonathan Sadoff,7078738
How She Move,ParV,1531,3957471,1531,2008,4,1.79,http://www.boxofficemojo.com/movies/?id=howshemove.htm,66,Music Drama,PG-13,?,?,?,Andrew Lockington,7070641
Pride,LGF,1518,3533300,1518,2007,12,2,http://www.boxofficemojo.com/movies/?id=pdr.htm,45,Sports Drama,PG,?,?,Paul Hall,Aaron Zigman,7057600
Bug,LGF,1661,3245556,1661,2007,21,2.16,http://www.boxofficemojo.com/movies/?id=bug.htm,61,Drama,R,?,William Friedkin,?,Brian Tyler,7025810
Black Nativity,FoxS,1525,3669530,1516,2013,48,1.91,http://www.boxofficemojo.com/movies/?id=blacknativity.htm,49,Musical,PG,17.5,Kasi Lemmons,T.D. Jakes,?,7018189
An American Carol,Viv.,1639,3656000,1639,2008,40,1.92,http://www.boxofficemojo.com/movies/?id=americancarol.htm,11,Comedy,PG-13,20,David Zucker,?,?,7013191
Our Brand Is Crisis (2015),WB,2202,3238433,2202,2015,44,2.16,http://www.boxofficemojo.com/movies/?id=ourbrandiscrisis20115.htm,35,Comedy,R,28,David Gordon Green,Sandra Bullock,?,7002261
Grandma (2015),SPC,1061,115540,4,2015,38,60.42,http://www.boxofficemojo.com/movies/?id=grandma2015.htm,92,Comedy,R,$1,Paul Weitz,Paul Weitz,?,6980524
Take Me Home Tonight,Rela.,2003,3464679,2003,2011,9,2,http://www.boxofficemojo.com/movies/?id=kidsinamerica2011.htm,28,Comedy,R,?,Michael Dowse,Topher Grace,?,6928068
Shut In,EC,2058,3613567,2058,2016,46,1.91,http://www.boxofficemojo.com/movies/?id=shutin.htm,6,Thriller,PG-13,?,?,?,?,6900335
Redline,Chic.,1607,3962385,1607,2007,15,1.74,http://www.boxofficemojo.com/movies/?id=redline.htm,0,Action,PG-13,26,?,?,?,6881022
The Brothers Grimsby,Sony,2235,3258327,2235,2016,11,2.11,http://www.boxofficemojo.com/movies/?id=grimsby.htm,37,Comedy,R,?,Louis Leterrier,?,?,6874837
The Spectacular Now,A24,770,197415,4,2013,37,34.72,http://www.boxofficemojo.com/movies/?id=spectacularnow.htm,93,Comedy,R,?,James Ponsoldt,Scott Neustadter,?,6854611
The Collection,LD,1403,3104269,1403,2012,48,2.2,http://www.boxofficemojo.com/movies/?id=collection.htm,37,Horror Thriller,R,?,Marcus Dunstan,?,?,6842058
Conviction,FoxS,672,102351,11,2010,45,66.27,http://www.boxofficemojo.com/movies/?id=bettyannwaters.htm,67,Drama,R,12.5,Tony Goldwyn,Hilary Swank,?,6783129
In the Valley of Elah,WIP,978,133557,9,2007,39,50.75,http://www.boxofficemojo.com/movies/?id=inthevalleyofelah.htm,73,War Drama,R,?,Paul Haggis,?,Mark Isham,6777741
Me and Earl and the Dying Girl,FoxS,870,196496,15,2015,27,34.39,http://www.boxofficemojo.com/movies/?id=meandearl.htm,82,Drama,PG-13,8,?,?,?,6758416
The Grandmaster,Wein.,804,132617,7,2013,35,49.73,http://www.boxofficemojo.com/movies/?id=grandmasters.htm,78,Foreign,PG-13,?,Wong Kar Wai,Wong Kar Wai,?,6594959
Strange Wilderness,ParC,1211,3001719,1208,2008,5,2.19,http://www.boxofficemojo.com/movies/?id=strangewilderness.htm,2,Comedy,R,?,Fred Wolf,Jack Giarraputo,?,6575282
Curse of the Golden Flower,SPC,1234,478771,60,2007,2,13.72,http://www.boxofficemojo.com/movies/?id=curseofthegoldenflower.htm,66,Foreign,R,?,Zhang Yimou,?,?,6566773
The Young Messiah,Focus,1769,3294876,1761,2016,11,1.97,http://www.boxofficemojo.com/movies/?id=christthelord.htm,47,Historical Drama,PG-13,?,?,?,?,6490401
Little Boy,ORF,1045,2750356,1045,2015,17,2.36,http://www.boxofficemojo.com/movies/?id=littleboy.htm,22,Drama,PG-13,?,Alejandro Monteverde,Mark Burnett,?,6485961
The Rocker,Fox,2784,2636048,2784,2008,34,2.43,http://www.boxofficemojo.com/movies/?id=rocker.htm,40,Comedy,PG-13,15,?,?,Chad Fischer,6409528
Post Grad,Fox,1959,2651996,1959,2009,34,2.41,http://www.boxofficemojo.com/movies/?id=postgrad.htm,8,Comedy,PG-13,?,?,Joe Medjuck,Christophe Beck,6380019
It's Kind of a Funny Story,Focus,757,2013406,742,2010,41,3.16,http://www.boxofficemojo.com/movies/?id=itskindofafunnystory.htm,58,Drama,PG-13,8,Anna Boden,Kevin Misher,?,6363628
Southside with You,RAtt.,897,2868403,813,2016,35,2.2,http://www.boxofficemojo.com/movies/?id=southsidewithyou.htm,91,Drama,PG-13,?,?,?,?,6304223
Believe,ORF,1037,2007567,1037,2013,52,3.09,http://www.boxofficemojo.com/movies/?id=believe.htm,57,Documentary,PG,5,Jon Chu,Justin Bieber,?,6206566
Run Fat Boy Run,PicH,1133,2340743,1133,2008,13,2.56,http://www.boxofficemojo.com/movies/?id=runfatboyrun.htm,48,Comedy,PG-13,10,David Schwimmer,?,Alex Wurman,6003262
Chasing Mavericks,Fox,2030,2268274,2002,2012,43,2.65,http://www.boxofficemojo.com/movies/?id=ofmenandmavericks.htm,31,Sports Drama,PG,20,Michael Apted,Gerard Butler,Chad Fischer,6002756
The Loft,ORF,1841,2747342,1841,2015,5,2.18,http://www.boxofficemojo.com/movies/?id=loft.htm,14,Thriller,R,?,Erik Van Looy,Hilde De Laere,?,6002684
The Last Legion,Wein.,2002,2746312,2002,2007,33,2.16,http://www.boxofficemojo.com/movies/?id=lastlegion.htm,16,Historical Epic,PG-13,?,?,?,Patrick Doyle,5933494
Feel the Noise,BMG,1020,3187153,1015,2007,40,1.85,http://www.boxofficemojo.com/movies/?id=feelthenoise.htm,12,Music Drama,PG-13,?,?,Simon Fields,?,5898393
The Bling Ring,A24,650,214395,5,2013,25,27.27,http://www.boxofficemojo.com/movies/?id=blingring.htm,60,Crime,R,?,Sofia Coppola,?,?,5845732
The Perfect Holiday,YFG,1307,2283360,1307,2007,50,2.55,http://www.boxofficemojo.com/movies/?id=perfectholiday.htm,16,Family Comedy,PG,?,?,?,Christopher Lennertz,5812781
Victor Frankenstein,Fox,2797,2469341,2797,2015,48,2.34,http://www.boxofficemojo.com/movies/?id=frankenstein2014.htm,24,Drama,PG-13,?,Paul McGuigan,John Davis,?,5775076
Lucky You,WB,2525,2710445,2525,2007,18,2.12,http://www.boxofficemojo.com/movies/?id=luckyyou.htm,29,Drama,PG-13,?,Curtis Hanson,Denise Di Novi,Christopher Young,5758950
Closed Circuit,Focus,870,2464931,870,2013,35,2.33,http://www.boxofficemojo.com/movies/?id=closedcircuit.htm,43,Thriller,R,?,John Crowley,Tim Bevan,Joby Talbot,5750401
A Most Violent Year,A24,818,172788,4,2015,5,33.27,http://www.boxofficemojo.com/movies/?id=amostviolentyear.htm,89,Drama,R,20,J.C. Chandor,?,?,5749134
Who's Your Caddy?,MGM/W,1019,2756661,1019,2007,30,2.07,http://www.boxofficemojo.com/movies/?id=whosyourcaddy.htm,6,Sports Comedy,PG-13,?,?,?,?,5713425
RockNRolla,WB,826,144701,7,2008,44,39.4,http://www.boxofficemojo.com/movies/?id=rocknrolla.htm,59,Crime Comedy,R,?,Guy Ritchie,Susan Downey,?,5700626
For Greater Glory,ArcEnt,757,1885608,757,2012,22,3.01,http://www.boxofficemojo.com/movies/?id=forgreaterglory.htm,18,Foreign,R,?,Dean Wright,?,James Horner,5672846
The Warrior's Way,Rela.,1622,3048665,1622,2010,49,1.86,http://www.boxofficemojo.com/movies/?id=warriorsway.htm,29,Western,R,42,Sngmoo Lee,?,Javier Navarette,5666340
Danny Collins,BST,739,72459,5,2015,15,77.8,http://www.boxofficemojo.com/movies/?id=dannycollins.htm,78,Comedy,R,10,Dan Fogelman,?,?,5637066
Cesar Chavez,LGF,664,2861528,664,2014,13,1.95,http://www.boxofficemojo.com/movies/?id=cesarchavez.htm,39,Drama,PG-13,?,Diego Luna,?,?,5571497
Aqua Teen Hunger Force Colon Movie Film for Theaters,First,877,3005175,877,2007,15,1.84,http://www.boxofficemojo.com/movies/?id=aquateenhungerforce.htm,48,Animation,R,$1,?,?,?,5520368
Won't Back Down,Fox,2517,2603370,2515,2012,39,2.04,http://www.boxofficemojo.com/movies/?id=learningtofly.htm,33,Drama,PG,?,Daniel Barnz,Mark Johnson,Marcelo Zarvos,5310554
Bandslam,Sum.,2121,2231273,2121,2009,33,2.34,http://www.boxofficemojo.com/movies/?id=bandslam.htm,81,Comedy,PG,?,Todd Graff,Ron Schmidt,?,5210988
The Company You Keep,SPC,807,131718,5,2013,17,38.97,http://www.boxofficemojo.com/movies/?id=companyyoukeep.htm,54,Thriller,R,?,Robert Redford,Robert Redford,Cliff Martinez,5133027
Bleed for This,ORF,1549,2366810,1549,2016,47,2.15,http://www.boxofficemojo.com/movies/?id=bleedforthis.htm,71,Sports Drama,R,6,?,?,?,5083906
The Apparition,WB,810,2841488,810,2012,34,1.74,http://www.boxofficemojo.com/movies/?id=apparition.htm,3,Thriller,PG-13,17,Todd Lincoln,Alex Heineman,tomandandy,4936819
Hamlet 2,Focus,1597,439925,103,2008,35,11.11,http://www.boxofficemojo.com/movies/?id=hamlet2.htm,62,Comedy,R,9,Andrew Fleming,Albert Berger,?,4886216
90 Minutes in Heaven,Gold.,899,2035273,878,2015,37,2.38,http://www.boxofficemojo.com/movies/?id=90minutesinheaven.htm,24,Drama,PG-13,5,Michael Polish,?,?,4842699
Incarnate,BH Tilt,1737,2534884,1737,2016,49,1.89,http://www.boxofficemojo.com/movies/?id=untitledbhtilthorror2.htm,15,Horror,PG-13,5,Brad Peyton,?,?,4799774
In the Name of the King: A Dungeon Siege Tale,Free,1632,2984524,1632,2008,2,1.6,http://www.boxofficemojo.com/movies/?id=inthenameoftheking.htm,4,Fantasy,PG-13,?,Uwe Boll,?,?,4775656
True Story,FoxS,856,1950214,831,2015,16,2.42,http://www.boxofficemojo.com/movies/?id=truestory.htm,44,Drama,R,?,?,Dede Gardner,?,4719695
Hands of Stone,Wein.,2011,1751388,810,2016,35,2.69,http://www.boxofficemojo.com/movies/?id=handsofstone.htm,45,Drama,R,?,?,?,?,4712792
College,MGM,2124,2153109,2123,2008,35,2.18,http://www.boxofficemojo.com/movies/?id=college.htm,5,Comedy,R,7,?,?,?,4694636
Love in the Time of Cholera,NL,852,1924860,852,2007,46,2.39,http://www.boxofficemojo.com/movies/?id=loveinthetimeofcholera.htm,26,Period Drama,R,?,Mike Newell,?,?,4607608
The Lookout,Mira.,955,2017795,955,2007,13,2.28,http://www.boxofficemojo.com/movies/?id=lookout.htm,87,Crime Drama,R,16,Scott Frank,Gary Barber,James Newton Howard,4600585
Deception (2008),Fox,2001,2312146,2001,2008,17,1.99,http://www.boxofficemojo.com/movies/?id=deception.htm,14,Thriller,R,?,Marcel Langenegger,?,Ramin Djawadi,4598506
Miss March,FoxS,1742,2409156,1742,2009,11,1.89,http://www.boxofficemojo.com/movies/?id=missmarch.htm,5,Comedy,R,?,Zach Cregger,?,?,4543320
Kickin' It Old Skool,YFG,1816,2484624,1816,2007,17,1.81,http://www.boxofficemojo.com/movies/?id=kickinitoldschool.htm,2,Comedy,PG-13,?,Harvey Glazer,?,?,4502604
Flash of Genius,Uni.,1098,2251075,1098,2008,40,1.97,http://www.boxofficemojo.com/movies/?id=flashofgenius.htm,59,Drama,PG-13,?,Marc Abraham,Gary Barber,Aaron Zigman,4442377
The Railway Man,Wein.,600,61845,4,2014,21,71.77,http://www.boxofficemojo.com/movies/?id=railwayman.htm,67,Drama,R,?,?,?,?,4438438
Swiss Army Man,A24,636,105453,3,2016,27,39.93,http://www.boxofficemojo.com/movies/?id=swissarmyman.htm,69,Comedy,R,?,?,?,?,4210454
Witless Protection,LGF,1354,2116692,1333,2008,8,1.97,http://www.boxofficemojo.com/movies/?id=witlessprotection.htm,4,Action Comedy,PG-13,?,Charles Robert Carner,?,?,4161625
The Raid: Redemption,SPC,881,213785,14,2012,15,19.2,http://www.boxofficemojo.com/movies/?id=raid.htm,85,Foreign,R,?,Gareth Evans,Gareth Evans,?,4105187
Denial,BST,648,93728,5,2016,43,43.46,http://www.boxofficemojo.com/movies/?id=denial.htm,82,Drama,PG-13,?,?,?,?,4073489
Irrational Man,SPC,925,175312,7,2015,32,22.99,http://www.boxofficemojo.com/movies/?id=irrationalman.htm,44,Comedy,R,?,Woody Allen,?,?,4030360
P2,Sum.,2131,2083398,2131,2007,45,1.92,http://www.boxofficemojo.com/movies/?id=p2.htm,35,Horror Thriller,R,?,?,Gregory Levasseur,tomandandy,3995018
Charlie Bartlett,MGM,1122,1836256,1122,2008,8,2.15,http://www.boxofficemojo.com/movies/?id=charliebartlett.htm,56,Comedy,R,12,?,Sidney Kimmel,Christophe Beck,3951699
Morgan,Fox,2020,2012709,2020,2016,36,1.95,http://www.boxofficemojo.com/movies/?id=morgan.htm,69,Sci-Fi Thriller,R,8,Luke Scott,Ridley Scott,?,3915251
Max Steel,ORF,2034,2182216,2034,2016,42,1.75,http://www.boxofficemojo.com/movies/?id=maxsteel.htm,0,Action,PG-13,?,?,?,?,3818664
Batman: The Killing Joke,Fathom,1325,N/A,N/A,2016,30,#VALUE!,http://www.boxofficemojo.com/movies/?id=batmankillingjoke.htm,50,Animation,R,?,?,?,?,3775000
The Cold Light of Day,LG/S,1511,1831588,1511,2012,36,2.05,http://www.boxofficemojo.com/movies/?id=coldlightofday.htm,5,Action Thriller,PG-13,?,?,Mark Canton,Lucas Vidal,3763583
Scouts Guide to the Zombie Apocalypse,Par.,1509,1841007,1509,2015,44,2.01,http://www.boxofficemojo.com/movies/?id=scoutsvszombies.htm,45,Horror Comedy,R,15,Christopher B. Landon,?,?,3703046
Rules Don't Apply,Fox,2386,1589625,2382,2016,48,2.3,http://www.boxofficemojo.com/movies/?id=rulesdontapply.htm,55,Comedy,PG-13,25,Warren Beatty,?,?,3652206
We Are Your Friends,WB,2333,1767308,2333,2015,35,2.03,http://www.boxofficemojo.com/movies/?id=weareyourfriends.htm,40,Drama,R,?,?,Tim Bevan,?,3591417
Wish I Was Here,Focus,753,484401,68,2014,30,7.41,http://www.boxofficemojo.com/movies/?id=wishiwashere.htm,44,Comedy,R,?,Zach Braff,Adam J. Braff,Rob Simonsen,3591299
The Jane Austen Book Club,SPC,1232,148549,25,2007,40,24.07,http://www.boxofficemojo.com/movies/?id=janeaustenbookclub.htm,65,Romantic Comedy,PG-13,?,Robin Swicord,?,Aaron Zigman,3575227
Blood and Chocolate,MGM,1200,2074300,1200,2007,4,1.7,http://www.boxofficemojo.com/movies/?id=bloodandchocolate.htm,11,Horror,PG-13,?,?,Ehren Kruger,?,3526847
Feast of Love,MGM,1203,1707967,1200,2007,39,2.06,http://www.boxofficemojo.com/movies/?id=feastoflove.htm,39,Romance,R,?,Robert Benton,Gary Lucchesi,Stephen Trask,3511074
Miss Sloane,EC,1648,59797,3,2016,50,58.54,http://www.boxofficemojo.com/movies/?id=misssloane.htm,70,Drama,R,?,John Madden,?,?,3500605
What If (2014),CBS,787,133898,20,2014,33,26.09,http://www.boxofficemojo.com/movies/?id=whatif2014.htm,71,Romantic Comedy,PG-13,?,Michael Dowse,?,?,3493000
The Ultimate Gift,BPic,816,1241079,816,2007,10,2.77,http://www.boxofficemojo.com/movies/?id=ultimategift.htm,32,Drama,PG,?,Michael O. Sajbel,?,?,3438735
Nitro Circus the Movie 3D,ArcEnt,800,1183701,800,2012,32,2.85,http://www.boxofficemojo.com/movies/?id=nitrocircus.htm,6,Sports Comedy,PG-13,?,?,Bill Gerber,?,3377618
Blindness,Mira.,1690,1950260,1690,2008,40,1.72,http://www.boxofficemojo.com/movies/?id=blindness08.htm,43,Drama,R,25,Fernando Meirelles,?,?,3351751
Atlas Shrugged: Part II,ADC,1012,1751572,1012,2012,41,1.9,http://www.boxofficemojo.com/movies/?id=atlasshruggedpart2.htm,4,Drama,PG-13,?,?,?,?,3336053
Last Ounce of Courage,RM,1407,1585994,1407,2012,37,2.1,http://www.boxofficemojo.com/movies/?id=lastounceofcourage.htm,0,Drama,PG,?,?,?,?,3329674
Stand Up Guys,LGF,670,1486390,659,2013,5,2.23,http://www.boxofficemojo.com/movies/?id=standupguys.htm,37,Action Comedy,R,?,?,Sidney Kimmel,Lyle Workman,3310031
Things We Lost in the Fire,P/DW,1142,1561949,1142,2007,42,2.1,http://www.boxofficemojo.com/movies/?id=thingswelostinthefire.htm,65,Drama,R,?,?,Allan Loeb,?,3287315
The Fifth Estate,BV,1769,1673351,1769,2013,42,1.95,http://www.boxofficemojo.com/movies/?id=fifthestate.htm,37,Drama,R,28,Bill Condon,Steve Golin,Carter Burwell,3255008
Before I Go To Sleep,CE,1902,1843347,1902,2014,44,1.76,http://www.boxofficemojo.com/movies/?id=beforeigotosleep.htm,36,Thriller,R,?,Rowan Joffe,Ridley Scott,Ed Shearmur,3242457
Green Room,A24,777,87984,3,2016,20,36.6,http://www.boxofficemojo.com/movies/?id=greenroom.htm,50,Thriller,R,?,Jeremy Saulnier,?,?,3220371
Resurrecting the Champ,YFG,1605,1667659,1605,2007,34,1.9,http://www.boxofficemojo.com/movies/?id=resurrectingthechamp.htm,60,Drama,PG-13,?,Rod Lurie,Brad Fischer,?,3172573
The Ex,MGM/W,1009,1394229,1009,2007,19,2.22,http://www.boxofficemojo.com/movies/?id=ex.htm,19,Romantic Comedy,PG-13,?,Jesse Peretz,Ted Hope,Ed Shearmur,3093394
Rock The Kasbah,ORF,2012,1470592,2012,2015,43,2.05,http://www.boxofficemojo.com/movies/?id=rockthekasbah.htm,9,Comedy,R,?,Barry Levinson,?,?,3020664
Gracie,PicH,1164,1355904,1164,2007,22,2.18,http://www.boxofficemojo.com/movies/?id=gracie.htm,60,Sports Drama,PG-13,9,Davis Guggenheim,Davis Guggenheim,Mark Isham,2956339
Letters to God,Viv.,897,1088873,897,2010,15,2.62,http://www.boxofficemojo.com/movies/?id=letterstogod.htm,25,Drama,PG,3,?,?,?,2848578
The Identical,Free,1956,1587137,1956,2014,36,1.78,http://www.boxofficemojo.com/movies/?id=identical.htm,6,Drama,PG,?,Dustin Marcellino,Howard Klausner,?,2827666
How to Lose Friends and Alienate People,MGM,1750,1430294,1750,2008,40,1.94,http://www.boxofficemojo.com/movies/?id=howtolosefriends.htm,37,Comedy,R,28,Robert B. Weide,?,?,2778752
The Pyramid,Fox,685,1369935,589,2014,50,2.01,http://www.boxofficemojo.com/movies/?id=pyramid.htm,13,Horror,R,?,Gregory Levasseur,Alexandre Aja,?,2756333
The Way Back,NM,678,1218868,678,2011,3,2.22,http://www.boxofficemojo.com/movies/?id=wayback.htm,75,Drama,PG-13,30,Peter Weir,Scott Rudin,?,2701859
The Raid 2,SPC,954,165292,7,2014,15,15.89,http://www.boxofficemojo.com/movies/?id=raid2.htm,79,Foreign,R,?,Gareth Evans,?,?,2627209
Captivity,ADF,1061,1429100,1061,2007,28,1.84,http://www.boxofficemojo.com/movies/?id=captivity.htm,9,Horror Thriller,R,?,?,?,Marco Beltrami,2626800
Captive (2015),Par.,807,1393243,806,2015,38,1.85,http://www.boxofficemojo.com/movies/?id=captive2015.htm,26,Thriller,PG-13,?,?,?,?,2583301
Truth,SPC,1122,66232,6,2015,44,38.38,http://www.boxofficemojo.com/movies/?id=truth.htm,62,Drama,R,?,James Vanderbilt,?,Brian Tyler,2541854
Bucky Larson: Born to Be a Star,Sony,1500,1415023,1500,2011,36,1.79,http://www.boxofficemojo.com/movies/?id=borntobeastar.htm,0,Comedy,R,10,Tom Brady,Allen Covert,?,2529395
Pawn Sacrifice,BST,781,202053,33,2015,39,12.06,http://www.boxofficemojo.com/movies/?id=pawnsacrifice.htm,72,Drama,PG-13,?,Edward Zwick,?,?,2436633
The Disappointments Room,Rela.,1554,1402823,1554,2016,37,1.73,http://www.boxofficemojo.com/movies/?id=disappointmentsroom.htm,0,Horror,R,15,D.J. Caruso,Ryan Kavanaugh,Brian Tyler,2423468
Hillsong - Let Hope Rise,PFR,816,1357243,816,2016,38,1.76,http://www.boxofficemojo.com/movies/?id=hillsong.htm,60,Documentary,PG,?,?,?,?,2394386
Redbelt,SPC,1379,63361,6,2008,19,37.02,http://www.boxofficemojo.com/movies/?id=redbelt.htm,68,Action Drama,R,7,David Mamet,?,?,2345941
My All American,CE,1565,1365000,1565,2015,46,1.65,http://www.boxofficemojo.com/movies/?id=myallamerican.htm,33,Drama,PG,?,Angelo Pizzo,Paul Schiff,John Paesano,2246000
Jem and the Holograms,Uni.,2417,1375320,2413,2015,43,1.59,http://www.boxofficemojo.com/movies/?id=jemandtheholograms.htm,18,Musical,PG,5,Jon Chu,Jason Blum,?,2184640
